"item","customer","week_end_date","units","sales","inventory_units","inventory_value"
"19163","NFPOS",2012-05-12,64,447.8,128,895.6
"19173","NFPOS",2012-05-12,5,75,19,285
"19163","NFPOS",2012-05-19,47,250.51,108,575.64
"19173","NFPOS",2012-05-19,7,105,15,225
"19163","NFPOS",2012-05-26,29,222.47,69,529.325172413793
"19173","NFPOS",2012-05-26,13,195,51,765
"19163","NFPOS",2012-06-02,36,303.34,138,1162.80333333333
"19173","NFPOS",2012-06-02,6,90,26,390
"19163","NFPOS",2012-06-09,32,232.96,51,371.28
"19173","NFPOS",2012-06-09,11,165,38,570
"19163","NFPOS",2012-06-16,37,256.08,120,830.52972972973
"19173","NFPOS",2012-06-16,12,180,37,555
"19163","NFPOS",2012-06-23,37,256.78,162,1124.28
"19173","NFPOS",2012-06-23,6,90,15,225
"19163","NFPOS",2012-06-30,39,326.49,77,644.608461538462
"19173","NFPOS",2012-06-30,12,180,37,555
"19163","NFPOS",2012-07-07,30,265.62,80,708.32
"19173","NFPOS",2012-07-07,12,180,42,630
"19163","NFPOS",2012-07-14,31,263.39,127,1079.04935483871
"19173","NFPOS",2012-07-14,5,75,13,195
"19163","NFPOS",2012-07-21,27,207.65,46,353.774074074074
"19163","NFPOS",2012-07-28,29,232.57,105,842.063793103448
"19163","NFPOS",2012-08-04,14,127.1,66,599.185714285714
"19163","NFPOS",2012-08-11,29,240.79,64,531.398620689655
"19163","NFPOS",2012-08-18,23,190.33,67,554.439565217391
"19163","NFPOS",2012-08-25,6,54.64,19,173.026666666667
"19163","NFPOS",2012-09-01,6,47.74,12,95.48
"19163","NFPOS",2012-09-08,4,49.46,11,136.015
"19163","NFPOS",2012-09-15,10,86.36,25,215.9
"19163","NFPOS",2012-09-22,4,19.48,12,58.44
"19163","NFPOS",2012-09-29,7,104.93,9,134.91
"19163","NFPOS",2012-10-06,13,162.67,36,450.470769230769
"19163","NFPOS",2012-10-13,12,135.99,44,498.63
"19163","NFPOS",2012-10-20,9,97.21,18,194.42
"19163","NFPOS",2012-10-27,11,137.05,40,498.363636363636
"19163","NFPOS",2012-11-03,7,52.07,22,163.648571428571
"19163","NFPOS",2012-11-10,13,126.57,43,418.654615384615
"19163","NFPOS",2012-11-17,8,62.59,30,234.7125
"19163","NFPOS",2012-11-24,25,312.38,85,1062.092
"19163","NFPOS",2012-12-01,23,211.2,75,688.695652173913
"19163","NFPOS",2012-12-08,11,75.68,33,227.04
"19163","NFPOS",2012-12-15,18,171.42,75,714.25
"19163","NFPOS",2012-12-22,14,80.78,31,178.87
"19163","NFPOS",2012-12-29,11,49.5,21,94.5
"19173","NFPOS",2012-12-29,21,300.09,61,871.69
"19163","NFPOS",2013-01-05,-1,-4.15,-4,-16.6
"19173","NFPOS",2013-01-05,50,500,126,1260
"19163","NFPOS",2013-01-12,2,6.16,6,18.48
"19173","NFPOS",2013-01-12,54,540,236,2360
"19173","NFPOS",2013-01-19,52,520,208,2080
"19163","NFPOS",2013-01-26,2,19.2,10,96
"19173","NFPOS",2013-01-26,18,180,31,310
"19163","NFPOS",2013-02-02,2,4.44,8,17.76
"19163","NFPOS",2013-02-09,8,63.92,23,183.77
"19163","NFPOS",2013-02-16,2,13.58,10,67.9
"19173","NFPOS",2013-02-16,1,10,3,30
"19163","NFPOS",2013-02-23,10,42.4,25,106
"19163","NFPOS",2013-03-02,4,21.52,15,80.7
"19163","NFPOS",2013-03-09,7,35.21,10,50.3
"19163","NFPOS",2013-03-16,3,11.82,9,35.46
"19163","NFPOS",2013-03-23,1,3.19,0,0
"19173","NFPOS",2013-03-23,1,10,2,20
"19163","NFPOS",2013-03-30,4,8.68,15,32.55
"19163","NFPOS",2013-04-06,5,8.1,10,16.2
"19173","NFPOS",2013-04-20,2,20,8,80
"19163","NFPOS",2013-04-27,1,3.17,2,6.34
"19173","NFPOS",2013-04-27,4,40,10,100
"19173","NFPOS",2013-05-18,1,10,3,30
"19163","NFPOS",2013-05-25,1,3.52,3,10.56
"19173","NFPOS",2013-05-25,1,10,2,20
"19163","NFPOS",2013-06-01,1,-13.6,2,-27.2
"19163","NFPOS",2013-06-08,1,0.99,3,2.97
"19163","NFPOS",2013-06-29,-1,-9.71,-2,-19.42
"19163","NFPOS",2013-07-06,2,3.68,8,14.72
"19163","NFPOS",2013-07-27,1,2.39,3,7.17
"19163","NFPOS",2013-08-03,1,0.37,3,1.11
"19163","NFPOS",2013-08-10,1,1.4,4,5.6
"19163","NFPOS",2013-08-17,2,2.86,7,10.01
"19173","NFPOS",2013-08-17,6,60,29,290
"19163","NFPOS",2013-08-24,2,5.58,3,8.37
"19173","NFPOS",2013-08-24,1,10,3,30
"19163","NFPOS",2013-09-21,-1,-8.39,-3,-25.17
"19163","NFPOS",2013-11-02,-1,-12.49,-2,-24.98
"19163","NFPOS",2013-11-16,2,16.52,6,49.56
"19163","NFPOS",2013-12-28,-1,-12.49,-2,-24.98
"19163","TRU",2012-01-07,43,2739.96,102,6499.44
"19163","TRU",2012-01-14,70,2622.2,263,9851.98
"19163","TRU",2012-01-21,84,2580.48,252,7741.44
"19163","TRU",2012-01-28,105,2950.5,317,8907.7
"19163","TRU",2012-02-04,135,3716.55,582,16022.46
"19163","TRU",2012-02-11,166,4252.92,436,11170.32
"19163","TRU",2012-02-18,163,4169.54,489,12508.62
"19163","TRU",2012-02-25,111,2877.12,394,10212.48
"19163","TRU",2012-03-03,113,2844.21,331,8331.27
"19163","TRU",2012-03-10,118,3017.26,259,6622.63
"19163","TRU",2012-03-17,48,1236.96,173,4458.21
"19163","TRU",2012-03-24,70,1726.2,307,7570.62
"19163","TRU",2012-03-31,77,1881.88,216,5279.04
"19163","TRU",2012-04-07,94,2224.98,-11,-260.37
"19163","TRU",2012-04-14,87,2154.12,280,6932.8
"19163","TRU",2012-04-21,89,2218.77,397,9897.21
"19163","TRU",2012-04-28,76,1881.76,201,4976.76
"19163","TRU",2012-05-05,77,1945.79,250,6317.5
"19163","TRU",2012-05-12,81,2025.81,279,6977.79
"19163","TRU",2012-05-19,97,2378.44,482,11818.64
"19163","TRU",2012-05-26,57,1427.28,265,6635.6
"19163","TRU",2012-06-02,89,2244.58,329,8297.38
"19163","TRU",2012-06-09,77,1921.15,309,7709.55
"19163","TRU",2012-06-16,90,2249.1,246,6147.54
"19163","TRU",2012-06-23,83,2103.22,227,5752.18
"19163","TRU",2012-06-30,119,2995.23,451,11351.67
"19163","TRU",2012-07-07,96,2409.6,297,7454.7
"19163","TRU",2012-07-14,104,2568.8,308,7607.6
"19163","TRU",2012-07-21,111,2689.53,387,9377.01
"19163","TRU",2012-07-28,94,2321.8,314,7755.8
"19163","TRU",2012-08-04,76,1934.96,268,6823.28
"19163","TRU",2012-08-11,86,2170.64,421,10626.04
"19163","TRU",2012-08-18,95,2358.85,315,7821.45
"19163","TRU",2012-08-25,152,2848.48,560,10494.4
"19163","TRU",2012-09-01,94,2341.54,273,6800.43
"19163","TRU",2012-09-08,95,2352.2,258,6388.08
"19163","TRU",2012-09-15,82,1999.98,269,6560.91
"19163","TRU",2012-09-22,185,3788.8,371,7598.08
"19163","TRU",2012-09-29,98,2356.9,298,7166.9
"19163","TRU",2012-10-06,77,1972.74,343,8787.66
"19163","TRU",2012-10-13,76,1925.84,137,3471.58
"19163","TRU",2012-10-20,90,2183.4,195,4730.7
"19163","TRU",2012-10-27,93,2316.63,349,8693.59
"19163","TRU",2012-11-03,97,2398.81,212,5242.76
"19163","TRU",2012-11-10,150,3676.5,467,11446.17
"19163","TRU",2012-11-17,208,5037.76,619,14992.18
"19163","TRU",2012-11-24,270,6547.5,812,19691
"19163","TRU",2012-12-01,744,15214.8,2100,42945
"19163","TRU",2012-12-08,416,10071.36,1027,24863.67
"19163","TRU",2012-12-15,455,11179.35,909,22334.13
"19163","TRU",2012-12-22,631,15005.18,2260,53742.8
"19163","TRU",2012-12-29,156,3988.92,636,16262.52
"19163","TRU",2013-01-05,22,674.0764,88,2696.3056
"19163","TRU",2013-01-12,15,462,62,1909.6
"19163","TRU",2013-01-19,12,290.04,15,362.55
"19163","TRU",2013-01-26,22,537.9,73,1784.85
"19163","TRU",2013-02-02,20,469,43,1008.35
"19163","TRU",2013-02-09,15,394.05,33,866.91
"19163","TRU",2013-02-16,24,605.04,101,2546.21
"19163","TRU",2013-02-23,21,506.94,80,1931.2
"19163","TRU",2013-03-02,24,449.04,39,729.69
"19163","TRU",2013-03-09,15,334.95,35,781.55
"19163","TRU",2013-03-16,15,376.05,27,676.89
"19163","TRU",2013-03-23,11,275.99,49,1229.41
"19163","TRU",2013-03-30,9,228.96,25,636
"19163","TRU",2013-04-06,12,300,40,1000
"19163","TRU",2013-04-13,14,364.98,36,938.52
"19163","TRU",2013-04-20,22,410.08,103,1919.92
"19163","TRU",2013-04-27,10,252,32,806.4
"19163","TRU",2013-05-04,19,390.07,52,1067.56
"19163","TRU",2013-05-11,11,271.04,22,542.08
"19163","TRU",2013-05-18,5,112,6,134.4
"19163","TRU",2013-05-25,13,319.02,25,613.5
"19163","TRU",2013-06-01,13,333.06,36,922.32
"19163","TRU",2013-06-08,5,137,22,602.8
"19163","TRU",2013-06-15,16,372,22,511.5
"19163","TRU",2013-06-22,40,441.2,183,2018.49
"19163","TRU",2013-06-29,94,923.08,238,2337.16
"19163","TRU",2013-07-06,244,2252.12,444,4098.12
"19163","TRU",2013-07-13,37,331.15,64,572.8
"19163","TRU",2013-07-20,24,216,78,702
"19163","TRU",2013-07-27,29,194.01,56,374.64
"19163","TRU",2013-08-03,12,123.96,18,185.94
"19163","TRU",2013-08-10,4,41,17,174.25
"19163","TRU",2013-08-17,7,65.03,16,148.64
"19163","TRU",2013-08-24,4,43,14,150.5
"19163","TRU",2013-08-31,2,19,7,66.5
"19163","TRU",2013-09-07,9,81,19,171
"19163","TRU",2013-09-14,7,65.03,19,176.51
"19163","TRU",2013-09-21,11,92.95,15,126.75
"19163","TRU",2013-09-28,7,58.03,21,174.09
"19163","TRU",2013-10-05,2,20,5,50
"19163","TRU",2013-10-12,4,39,9,87.75
"19163","TRU",2013-10-19,3,32.01,8,85.36
"19163","TRU",2013-10-26,3,30,6,60
"19163","TRU",2013-11-02,3,29.01,12,116.04
"19163","TRU",2013-11-23,5,49,25,245
"19163","TRU",2013-11-30,-1,-15,-2,-30
"19163","TRU",2013-12-07,5,51,14,142.8
"19163","TRU",2013-12-14,9,90,37,370
"19163","TRU",2013-12-21,2,22,5,55
"19163","TRU",2013-12-28,17,131.07,50,385.5
"19163","WMT",2012-01-07,1140,5050.2,3837,16997.91
"19173","WMT",2012-01-07,-2,-20,-3,-30
"19163","WMT",2012-01-14,805,3719.1,2191,10122.42
"19173","WMT",2012-01-14,-4,-40,-13,-130
"19163","WMT",2012-01-21,568,2851.36,2273,11410.46
"19163","WMT",2012-01-28,425,2103.75,779,3856.05
"19173","WMT",2012-01-28,-1,-15,-3,-45
"19163","WMT",2012-02-04,443,2228.29,706,3551.18
"19173","WMT",2012-02-04,-1,-10,-2,-20
"19163","WMT",2012-02-11,355,1782.1,1030,5170.6
"19173","WMT",2012-02-11,-1,-15,-5,-75
"19163","WMT",2012-02-18,222,1167.72,822,4323.72
"19173","WMT",2012-02-18,-1,-15,-3,-45
"19163","WMT",2012-02-25,142,640.42,449,2024.99
"19163","WMT",2012-03-03,92,405.72,375,1653.75
"19163","WMT",2012-03-10,41,177.53,114,493.62
"19163","WMT",2012-03-17,48,228.96,120,572.4
"19163","WMT",2012-03-24,33,163.02,70,345.8
"19163","WMT",2012-03-31,35,151.55,135,584.55
"19163","WMT",2012-04-07,24,116.88,38,185.06
"19163","WMT",2012-04-14,19,84.17,46,203.78
"19173","WMT",2012-04-14,-1,-15,-4,-60
"19163","WMT",2012-04-21,30,172.5,140,805
"19163","WMT",2012-04-28,42,140.28,153,511.02
"19163","WMT",2012-05-05,18,111.06,49,302.33
"19163","WMT",2012-05-12,18,82.8,37,170.2
"19163","WMT",2012-05-19,13,61.62,28,132.72
"19163","WMT",2012-05-26,26,134.16,90,464.4
"19163","WMT",2012-06-02,10,42.2,22,92.84
"19163","WMT",2012-06-09,10,43.2,37,159.84
"19163","WMT",2012-06-16,20,139,73,507.35
"19173","WMT",2012-06-16,-1,-15,-4,-60
"19163","WMT",2012-06-23,41,184.91,164,739.64
"19173","WMT",2012-06-23,-1,-15,-3,-45
"19163","WMT",2012-06-30,34,187.68,79,436.08
"19163","WMT",2012-07-07,13,72.02,30,166.2
"19163","WMT",2012-07-14,8,33.12,30,124.2
"19163","WMT",2012-07-21,15,78.15,38,197.98
"19163","WMT",2012-07-28,20,135,66,445.5
"19173","WMT",2012-07-28,-1,-15,-3,-45
"19163","WMT",2012-08-04,15,73.65,43,211.13
"19163","WMT",2012-08-11,10,54.5,24,130.8
"19163","WMT",2012-08-18,6,33.12,22,121.44
"19163","WMT",2012-09-01,5,16.1,7,22.54
"19163","WMT",2012-09-08,-1,-22.88,-3,-68.64
"19163","WMT",2012-09-15,10,60,28,168
"19163","WMT",2012-09-22,8,52,6,39
"19163","WMT",2012-09-29,10,68,26,176.8
"19163","WMT",2012-10-06,8,56,29,203
"19163","WMT",2012-10-13,15,103.95,65,450.45
"19163","WMT",2012-10-20,5,18.1,5,18.1
"19163","WMT",2012-10-27,11,56.1,56,285.6
"19163","WMT",2012-11-03,6,42,28,196
"19163","WMT",2012-11-10,-1,-9.97,-3,-29.91
"19163","WMT",2012-11-17,2,8.06,4,16.12
"19163","WMT",2012-11-24,2,11.04,4,22.08
"19163","WMT",2012-12-01,-1,-15.91,-4,-63.64
"19163","WMT",2012-12-08,2,8.06,8,32.24
"19163","WMT",2012-12-15,6,32.04,21,112.14
"19163","WMT",2012-12-22,21,116.34,42,232.68
"19163","WMT",2012-12-29,16,65.28,28,114.24
"19163","WMT",2013-01-05,5,11.25,5,11.25
"19163","WMT",2013-01-12,7,29.12,30,124.8
"19163","WMT",2013-01-19,8,48,26,156
"19173","WMT",2013-01-19,-1,-10,-4,-40
"19163","WMT",2013-01-26,8,44.16,34,187.68
"19163","WMT",2013-02-02,6,29.58,17,83.81
"19163","WMT",2013-02-09,2,14,6,42
"19163","WMT",2013-02-16,-3,-35.85,-6,-71.7
"19173","WMT",2013-02-16,-1,-10,-3,-30
"19163","WMT",2013-02-23,1,7,5,35
"19173","WMT",2013-02-23,-5,-50,-15,-150
"19163","WMT",2013-03-02,3,16.02,4,21.36
"19163","WMT",2013-03-09,2,12,6,36
"19163","WMT",2013-03-16,-1,-9.97,-5,-49.85
"19163","WMT",2013-03-23,8,32,24,96
"19163","WMT",2013-03-30,4,24,7,42
"19163","WMT",2013-04-06,1,7,4,28
"19163","WMT",2013-04-20,1,7,1,7
"19163","WMT",2013-04-27,1,4.03,2,8.06
"19163","WMT",2013-05-04,1,7,2,14
"19163","WMT",2013-05-11,1,7,5,35
"19163","WMT",2013-05-18,1,7,2,14
"19163","WMT",2013-05-25,-1,-9.97,-6,-59.82
"19163","WMT",2013-06-01,-1,-16.94,-3,-50.82
"19163","WMT",2013-06-08,-1,-9.97,-3,-29.91
"19163","WMT",2013-06-22,2,14,3,21
"19163","WMT",2013-07-13,1,4.03,4,16.12
"19163","WMT",2013-07-27,1,7,4,28
"19163","WMT",2013-08-03,3,9.99,9,29.97
"19163","WMT",2013-08-10,2,8,6,24
"19163","WMT",2013-08-17,2,12,8,48
"19163","WMT",2013-08-24,2,14,5,35
"19163","WMT",2013-09-07,1,9.97,3,29.91
"19163","WMT",2013-09-14,1,7,3,21
"19163","WMT",2013-09-21,1,3,4,12
"19163","WMT",2013-10-12,3,18,5,30
"19163","WMT",2013-10-19,3,18,8,48
"19163","WMT",2013-10-26,2,14,9,63
"19163","WMT",2013-11-02,1,7,2,14
"19163","WMT",2013-11-16,1,7,3,21
"19163","WMT",2013-11-23,5,28.05,10,56.1
"19163","WMT",2013-11-30,2,14,5,35
"19163","WMT",2013-12-14,4,14,11,38.5
"19163","WMT",2013-12-28,-1,-10.94,-2,-21.88
"19188","AMZ",2012-01-07,62,1070.74,109,1882.43
"19188","AMZ",2012-01-14,56,1100.4,256,5030.4
"19188","AMZ",2012-01-21,46,900.22,105,2054.85
"19188","AMZ",2012-01-28,38,763.42,193,3877.37
"19188","AMZ",2012-02-04,23,483.46,85,1786.7
"19188","AMZ",2012-02-11,37,756.28,155,3168.2
"19188","AMZ",2012-02-18,41,781.46,69,1315.14
"19188","AMZ",2012-02-25,37,756.65,103,2106.35
"19188","AMZ",2012-03-03,19,468.73,69,1702.23
"19188","AMZ",2012-03-10,17,394.4,69,1600.8
"19188","AMZ",2012-03-17,15,347.1,32,740.48
"19188","AMZ",2012-03-24,14,343.7,36,883.8
"19188","AMZ",2012-03-31,17,406.13,57,1361.73
"19188","AMZ",2012-04-07,24,519.36,82,1774.48
"19188","AMZ",2012-04-14,14,279.86,32,639.68
"19188","AMZ",2012-04-21,18,359.82,54,1079.46
"19188","AMZ",2012-04-28,14,304.22,49,1064.77
"19188","AMZ",2012-05-05,9,207.36,8,184.32
"19188","AMZ",2012-05-12,13,299.52,18,414.72
"19188","AMZ",2012-05-19,10,230.4,22,506.88
"19188","AMZ",2012-05-26,5,115.2,12,276.48
"19188","AMZ",2012-06-02,4,88.96,22,489.28
"19188","AMZ",2012-06-09,9,199.89,17,377.57
"19188","AMZ",2012-06-16,5,111.3,14,311.64
"19188","AMZ",2012-06-23,5,111.3,11,244.86
"19188","AMZ",2012-06-30,8,184.32,21,483.84
"19188","AMZ",2012-07-07,6,138.24,15,345.6
"19188","AMZ",2012-07-14,10,189.2,2,37.84
"19188","AMZ",2012-07-21,17,341.7,72,1447.2
"19188","AMZ",2012-07-28,10,230.4,26,599.04
"19188","AMZ",2012-08-04,15,342.6,49,1119.16
"19188","AMZ",2012-08-11,13,293.41,22,496.54
"19188","AMZ",2012-08-18,7,161.14,18,414.36
"19188","AMZ",2012-08-25,5,114.85,13,298.61
"19188","AMZ",2012-09-01,8,178,39,867.75
"19188","AMZ",2012-09-08,13,274.82,54,1141.56
"19188","AMZ",2012-09-15,18,360.18,41,820.41
"19188","AMZ",2012-09-22,25,529.75,111,2352.09
"19188","AMZ",2012-09-29,10,211.1,36,759.96
"19188","AMZ",2012-10-06,20,423.6,61,1291.98
"19188","AMZ",2012-10-13,24,504.24,91,1911.91
"19188","AMZ",2012-10-20,24,506.88,84,1774.08
"19188","AMZ",2012-10-27,9,190.53,19,402.23
"19188","AMZ",2012-11-03,22,465.08,104,2198.56
"19188","AMZ",2012-11-10,9,187.74,23,479.78
"19188","AMZ",2012-11-17,18,379.8,80,1688
"19188","AMZ",2012-11-24,216,2587.68,630,7547.4
"19188","AMZ",2012-12-01,236,2978.32,634,8001.08
"19188","AMZ",2012-12-08,3,46.92,16,250.24
"19188","AMZ",2012-12-15,1,17.98,4,71.92
"19188","AMZ",2012-12-22,1,23.03,2,46.06
"19188","AMZ",2013-12-21,1,28.8,3,86.4
"19188","KMT",2012-01-07,46,1809.18,136,5348.88
"19188","KMT",2012-01-14,35,1235.85,70,2471.7
"19188","KMT",2012-01-21,27,925.02,86,2946.36
"19188","KMT",2012-01-28,44,1408.88,141,4514.82
"19188","KMT",2012-02-04,51,1604.97,209,6577.23
"19188","KMT",2012-02-11,65,1937,118,3516.4
"19188","KMT",2012-02-18,78,2319.72,151,4490.74
"19188","KMT",2012-02-25,68,2016.2,367,10881.55
"19188","KMT",2012-03-03,72,2118.96,313,9211.59
"19188","KMT",2012-03-10,61,1797.06,302,8896.92
"19188","KMT",2012-03-17,66,1834.14,222,6169.38
"19188","KMT",2012-03-24,39,1129.05,179,5182.05
"19188","KMT",2012-03-31,50,1345,135,3631.5
"19188","KMT",2012-04-07,58,1593.26,140,3845.8
"19188","KMT",2012-04-14,53,1523.22,166,4770.84
"19188","KMT",2012-04-21,51,1346.91,162,4278.42
"19188","KMT",2012-04-28,34,909.16,82,2192.68
"19188","KMT",2012-05-05,45,1216.8,101,2731.04
"19188","KMT",2012-05-12,40,1115.2,163,4544.44
"19188","KMT",2012-05-19,41,1197.2,124,3620.8
"19188","KMT",2012-05-26,46,1335.84,194,5633.76
"19188","KMT",2012-06-02,40,1187.2,138,4095.84
"19188","KMT",2012-06-09,41,1234.1,171,5147.1
"19188","KMT",2012-06-16,40,1200,135,4050
"19188","KMT",2012-06-23,42,1267.14,99,2986.83
"19188","KMT",2012-06-30,41,1239.02,163,4925.86
"19188","KMT",2012-07-07,42,1246.98,105,3117.45
"19188","KMT",2012-07-14,65,1922.7,298,8814.84
"19188","KMT",2012-07-21,63,1850.31,135,3964.95
"19188","KMT",2012-07-28,61,1753.14,181,5201.94
"19188","KMT",2012-08-04,55,1570.25,161,4596.55
"19188","KMT",2012-08-11,55,1606,182,5314.4
"19188","KMT",2012-08-18,49,1392.09,169,4801.29
"19188","KMT",2012-08-25,47,1355.95,96,2769.6
"19188","KMT",2012-09-01,56,1597.12,147,4192.44
"19188","KMT",2012-09-08,72,2025.36,294,8270.22
"19188","KMT",2012-09-15,71,2007.88,240,6787.2
"19188","KMT",2012-09-22,112,3222.24,237,6818.49
"19188","KMT",2012-09-29,127,3768.09,335,9939.45
"19188","KMT",2012-10-06,517,9657.56,2105,39321.4
"19188","KMT",2012-10-13,192,4659.84,571,13858.17
"19188","KMT",2012-10-20,234,5536.44,855,20229.3
"19188","KMT",2012-10-27,201,4727.52,462,10866.24
"19188","KMT",2012-11-03,124,3283.52,405,10724.4
"19188","KMT",2012-11-10,192,5473.92,656,18702.56
"19188","KMT",2012-11-17,195,4633.2,593,14089.68
"19188","KMT",2012-11-24,413,10634.75,529,13621.75
"19188","KMT",2012-12-01,223,5528.17,787,19509.73
"19188","KMT",2012-12-08,518,10075.1,1226,23845.7
"19188","KMT",2012-12-15,507,9536.67,2330,43827.3
"19188","KMT",2012-12-22,546,10652.46,2045,39897.95
"19188","KMT",2012-12-29,176,3565.76,681,13797.06
"19188","KMT",2013-01-05,3,392.01,13,1698.71
"19188","KMT",2013-01-12,-3,48,-15,240
"19188","KMT",2013-01-19,13,384.02,38,1122.52
"19188","KMT",2013-02-02,9,261.99,24,698.64
"19188","KMT",2013-02-09,9,249.03,19,525.73
"19188","KMT",2013-02-16,11,286,35,910
"19188","KMT",2013-02-23,15,342,64,1459.2
"19188","KMT",2013-03-02,269,3588.46,777,10365.18
"19188","KMT",2013-03-09,15,328.95,30,657.9
"19188","KMT",2013-03-16,9,192.96,38,814.72
"19188","KMT",2013-03-23,117,1272.96,249,2709.12
"19188","KMT",2013-03-30,126,1378.44,334,3653.96
"19188","KMT",2013-04-06,13,213.98,34,559.64
"19188","KMT",2013-04-13,6,130.02,17,368.39
"19188","KMT",2013-04-20,8,134,17,284.75
"19188","KMT",2013-04-27,7,94.01,12,161.16
"19188","KMT",2013-05-04,7,112,23,368
"19188","KMT",2013-05-11,13,197.99,57,868.11
"19188","KMT",2013-05-18,14,250.04,55,982.3
"19188","KMT",2013-05-25,73,656.27,247,2220.53
"19188","KMT",2013-06-01,58,515.04,219,1944.72
"19188","KMT",2013-06-08,10,184,33,607.2
"19188","KMT",2013-06-15,12,138.96,51,590.58
"19188","KMT",2013-06-22,6,91.98,15,229.95
"19188","KMT",2013-06-29,42,393.96,112,1050.56
"19188","KMT",2013-07-06,18,160.92,69,616.86
"19188","KMT",2013-07-13,50,165,120,396
"19188","KMT",2013-07-20,31,118.11,105,400.05
"19188","KMT",2013-07-27,54,197.1,107,390.55
"19188","KMT",2013-08-03,21,80.01,77,293.37
"19188","KMT",2013-08-10,9,15.03,20,33.4
"19188","KMT",2013-08-17,16,84,50,262.5
"19188","KMT",2013-08-24,4,28,5,35
"19188","KMT",2013-08-31,8,31.04,25,97
"19188","KMT",2013-09-07,2,7,1,3.5
"19188","KMT",2013-09-14,6,30,15,75
"19188","KMT",2013-09-21,2,16,5,40
"19188","KMT",2013-09-28,1,-5,1,-5
"19188","KMT",2013-10-05,2,14,7,49
"19188","KMT",2013-10-12,5,31,27,167.4
"19188","KMT",2013-10-19,2,9,7,31.5
"19188","KMT",2013-10-26,1,1,3,3
"19188","KMT",2013-11-16,4,20,12,60
"19188","KMT",2013-11-30,4,29,12,87
"19188","LF",2012-01-07,3,89.97,12,359.88
"19188","LF",2012-01-14,4,119.96,9,269.91
"19188","LF",2012-01-21,3,85.47,11,313.39
"19188","LF",2012-01-28,2,55.48,5,138.7
"19188","LF",2012-02-04,3,85.47,13,370.37
"19188","LF",2012-02-11,2,59.98,9,269.91
"19188","LF",2012-02-18,1,29.99,4,119.96
"19188","LF",2012-02-25,6,175.44,19,555.56
"19188","LF",2012-03-03,4,106.46,11,292.765
"19188","LF",2012-03-10,5,149.95,14,419.86
"19188","LF",2012-03-17,5,149.95,16,479.84
"19188","LF",2012-03-24,1,24.99,3,74.97
"19188","LF",2012-03-31,7,179.93,28,719.72
"19188","LF",2012-04-07,4,119.96,8,239.92
"19188","LF",2012-04-14,2,59.98,8,239.92
"19188","LF",2012-04-21,2,59.98,7,209.93
"19188","LF",2012-05-05,4,119.96,12,359.88
"19188","LF",2012-05-12,2,59.98,6,179.94
"19188","LF",2012-05-26,1,25.49,3,76.47
"19188","LF",2012-06-02,1,25.49,3,76.47
"19188","LF",2012-07-07,2,55.48,8,221.92
"19188","LF",2012-07-14,1,29.99,2,59.98
"19188","LF",2012-07-21,1,25.49,4,101.96
"19188","LF",2012-07-28,2,59.98,4,119.96
"19188","LF",2012-08-04,1,29.99,1,29.99
"19188","LF",2012-08-25,2,59.98,5,149.95
"19188","LF",2012-09-01,1,29.99,1,29.99
"19188","LF",2012-09-08,1,25.49,4,101.96
"19188","LF",2012-09-15,2,59.98,5,149.95
"19188","LF",2012-09-22,3,89.97,10,299.9
"19188","LF",2012-09-29,3,89.97,11,329.89
"19188","LF",2012-10-06,2,59.98,5,149.95
"19188","LF",2012-10-20,2,59.98,4,119.96
"19188","LF",2012-10-27,3,85.92,6,171.84
"19188","LF",2012-11-03,1,29.99,3,89.97
"19188","LF",2012-11-10,4,119.96,17,509.83
"19188","LF",2012-11-17,5,144.59,11,318.098
"19188","LF",2012-11-24,29,699.96,135,3258.43448275862
"19188","LF",2012-12-01,39,967.11,163,4042.02384615385
"19188","LF",2012-12-08,18,449.82,50,1249.5
"19188","LF",2012-12-15,21,494.79,77,1814.23
"19188","NFPOS",2012-01-07,91,2192.78,202,4867.48967032967
"19188","NFPOS",2012-01-14,112,2977.88,295,7843.52321428571
"19188","NFPOS",2012-01-21,167,3866.68,516,11947.3465868263
"19188","NFPOS",2012-01-28,146,3420.25,599,14032.3955479452
"19188","NFPOS",2012-02-04,130,3511.32,250,6752.53846153846
"19188","NFPOS",2012-02-11,147,3757.29,540,13802.2897959184
"19188","NFPOS",2012-02-18,212,5084.07,346,8297.58594339623
"19188","NFPOS",2012-02-25,209,5201.6,422,10502.75215311
"19188","NFPOS",2012-03-03,104,2772.91,226,6025.74673076923
"19188","NFPOS",2012-03-10,178,4519.31,545,13837.2132022472
"19188","NFPOS",2012-03-17,146,3425.02,522,12245.6194520548
"19188","NFPOS",2012-03-24,148,3593.68,432,10489.6605405405
"19188","NFPOS",2012-03-31,169,3812.5,845,19062.5
"19188","NFPOS",2012-04-07,149,3684.01,306,7565.81919463087
"19188","NFPOS",2012-04-14,101,2621.81,360,9345.06534653465
"19188","NFPOS",2012-04-21,129,3083.23,360,8604.36279069767
"19188","NFPOS",2012-04-28,151,3372.21,82,1831.26635761589
"19188","NFPOS",2012-05-05,145,3419.61,449,10588.9992413793
"19188","NFPOS",2012-05-12,153,3501.36,385,8810.61176470588
"19188","NFPOS",2012-05-19,125,2765.93,343,7589.71192
"19188","NFPOS",2012-05-26,91,2328.04,205,5244.48571428571
